node,attribute,degree,edge,edge_degree,target,attribute,degree
Human_DNAPK-UniProt_Seq,Sequence,2,hasPrimaryName,1,Human_DNAPK-UniProt_Seq,Sequence,2
Human_DNAPK-Isoform2_Seq,Sequence,2,hasPrimaryName,1,Human_DNAPK-Isoform2_Seq,Sequence,2
OtherMutation,OtherMutation,406,implicatedIn,2,Cancer-carcinoma_luminal_NS_carcinoma,Cancer,50
CodingSilent,CodingSilent,1101,hasMutantType,3,*,MutantType,399
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,45,PKAEndLocation,10
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,45,PKAStartLocation,10
CodingSilent,CodingSilent,1101,hasWildTypeResidue,3,*,WildTypeResidue,399
Human_DNAPK,Gene,11565,,8,hasOtherName,,88
hasOtherName,null,88,,1,DNAPK,,2
hasOtherName,null,88,,1,PRKDC,,2
hasOtherName,null,88,,1,HYRC,,2
hasOtherName,null,88,,1,HYRC1,,2
Human_IRR,Gene,11946,,2,hasOtherName,,88
hasOtherName,null,88,,1,IRR,,3
hasOtherName,null,88,,1,INSRR,,2
Human_DNAPK,Gene,11565,,1,hasPrimaryName,,14
hasPrimaryName,null,14,,1,DNAPK,,2
Human_IRR,Gene,11946,,1,hasPrimaryName,,14
hasPrimaryName,null,14,,1,IRR,,3
Human_DNAPK,Gene,11565,,1,hasUniprotPrimaryName,,14
hasUniprotPrimaryName,null,14,,1,PRKDC,,2
Human_IRR,Gene,11946,,1,hasUniprotPrimaryName,,14
hasUniprotPrimaryName,null,14,,1,INSRR,,2
Human_DNAPK,Gene,11565,,2,hasUniprotSynonymName,,30
hasUniprotSynonymName,null,30,,1,HYRC,,2
hasUniprotSynonymName,null,30,,1,HYRC1,,2
Human_IRR,Gene,11946,,1,hasUniprotSynonymName,,30
hasUniprotSynonymName,null,30,,1,IRR,,3
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-NS_NS,Cancer,78
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_ER-PR-positive_carcinoma,Cancer,60
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_NS,Cancer,694
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_adenocarcinoma,Cancer,2859
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_ductal_carcinoma,Cancer,240
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_luminal_NS_carcinoma,Cancer,50
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_serous_carcinoma,Cancer,166
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-glioma_NS,Cancer,107
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-glioma_astrocytoma_Grade_IV,Cancer,233
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,Cancer,471
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia,Cancer,80
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-malignant_melanoma_NS,Cancer,750
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-neuroblastoma_NS,Cancer,67
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-other_neoplasm,Cancer,88
Human_EPHB1,Gene,13885,presentIn,7,Human,Organism,80
Human_EPHB1,Gene,13885,hasFunctionalDomain,5,Human_FunctionalDomain-Pkinase_Tyr,FunctionalDomain,30
Human_EPHB1,Gene,13885,hasMutation,542,Missense,Missense,4228
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-adenoma_NS,Cancer,68
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
Human_EPHB1,Gene,13885,hasMutation,211,CodingSilent,CodingSilent,1101
Human_EPHB1,Gene,13885,hasMutation,21,Nonsense,Nonsense,393
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-glioma_astrocytoma_Grade_III,Cancer,50
Human_EPHB1,Gene,13885,hasFunctionalFeature,6,Human_EPHB1-ModifiedResidue-0,ModifiedResidue,7
Human_EPHB1,Gene,13885,hasFunctionalDomain,5,Human_FunctionalDomain-fn3,FunctionalDomain,6
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_therapy_related,Cancer,43
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-atypical_teratoid-rhabdoid_tumour_NS,Cancer,22
Human_EPHB1-ModifiedResidue-0,ModifiedResidue,7,hasModifiedResidueType,1,Phosphotyrosine-autocatalysis,ModifiedResidueType,16
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,56,PKAEndLocation,42
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,56,PKAStartLocation,42
Nonsense,Nonsense,393,implicatedIn,2,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,Cancer,471
Nonsense,Nonsense,393,implicatedIn,2,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_therapy_related,Cancer,43
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-carcinoma_mixed_intestinal_and_diffuse_adenocarcinoma-unclassifiable,Cancer,55
Human_EPHB1,Gene,13885,hasMutation,9,DeletionFrameshift,DeletionFrameshift,225
Human_EPHB1,Gene,13885,hasFunctionalDomain,5,Human_FunctionalDomain-EphA2_TM,FunctionalDomain,6
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-mesothelioma_epithelial,Cancer,64
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,221,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,221,PKAStartLocation,8
CodingSilent,CodingSilent,1101,implicatedIn,2,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
CodingSilent,CodingSilent,1101,implicatedIn,2,Cancer-carcinoma_ER-PR-positive_carcinoma,Cancer,60
CodingSilent,CodingSilent,1101,implicatedIn,2,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-NS_NS,Cancer,78
Human_EPHB1,Gene,13885,hasFunctionalFeature,5,Human_EPHB1-signalpeptide,SignalPeptide,5
Human_EPHB1,Gene,13885,hasFunctionalDomain,5,Human_FunctionalDomain-Ephrin_lbd,FunctionalDomain,6
Human_EPHB1,Gene,13885,hasFunctionalFeature,6,Human_EPHB1-topologicaldomain-0,TopologicalDomain,6
Human_EPHB1,Gene,13885,hasFunctionalFeature,6,Human_EPHB1-topologicaldomain-1,TopologicalDomain,6
Human_EPHB1,Gene,13885,hasFunctionalDomain,5,Human_FunctionalDomain-SAM_1,FunctionalDomain,6
Human_EPHB1,Gene,13885,hasMutation,16,OtherMutation,OtherMutation,406
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,184,PKAEndLocation,20
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,90,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,150,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,68,PKAEndLocation,12
Missense,Missense,4228,hasPKAEndLocation,4,115,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,184,PKAStartLocation,20
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,90,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,150,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,68,PKAStartLocation,12
Missense,Missense,4228,hasPKAStartLocation,4,115,PKAStartLocation,8
Missense,Missense,4228,hasPKAEndLocation,2,290,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,2,291,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,2,253,PKAEndLocation,4
Missense,Missense,4228,hasPKAStartLocation,2,290,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,2,291,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,2,253,PKAStartLocation,4
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,87,PKAEndLocation,16
Missense,Missense,4228,hasPKAEndLocation,2,221,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,290,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,87,PKAStartLocation,16
Missense,Missense,4228,hasPKAStartLocation,2,221,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,290,PKAStartLocation,8
Nonsense,Nonsense,393,implicatedIn,3,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
DeletionFrameshift,DeletionFrameshift,225,implicatedIn,2,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
Missense,Missense,4228,hasPKAEndLocation,2,282,PKAEndLocation,6
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,278,PKAEndLocation,14
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,291,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,148,PKAEndLocation,12
Missense,Missense,4228,hasPKAEndLocation,4,278,PKAEndLocation,14
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,269,PKAEndLocation,4
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,203,PKAEndLocation,6
Missense,Missense,4228,hasPKAStartLocation,2,282,PKAStartLocation,6
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,278,PKAStartLocation,14
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,291,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,148,PKAStartLocation,12
Missense,Missense,4228,hasPKAStartLocation,4,278,PKAStartLocation,14
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,269,PKAStartLocation,4
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,203,PKAStartLocation,6
Missense,Missense,4228,hasPKAEndLocation,2,157,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,69,PKAEndLocation,16
Missense,Missense,4228,hasPKAStartLocation,2,157,PKAStartLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,69,PKAStartLocation,16
Human_EPHB1,Gene,13885,associatedWith,6,Cancer-haemangioblastoma_NS,Cancer,113
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,104,PKAEndLocation,14
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,76,PKAEndLocation,10
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,132,PKAEndLocation,8
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,104,PKAStartLocation,14
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,76,PKAStartLocation,10
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,132,PKAStartLocation,8
CodingSilent,CodingSilent,1101,implicatedIn,3,Cancer-mesothelioma_epithelial,Cancer,64
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,227,PKAEndLocation,4
Missense,Missense,4228,hasPKAEndLocation,4,215,PKAEndLocation,12
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,227,PKAStartLocation,4
Missense,Missense,4228,hasPKAStartLocation,4,215,PKAStartLocation,12
Human_EPHB1-Kinbase_Seq,Sequence,75,hasPrimaryName,1,Human_EPHB1-Kinbase_Seq,Sequence,75
Missense,Missense,4228,hasPKAEndLocation,2,138,PKAEndLocation,4
Missense,Missense,4228,hasPKAEndLocation,2,212,PKAEndLocation,4
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,53,PKAEndLocation,34
Missense,Missense,4228,hasPKAStartLocation,2,138,PKAStartLocation,4
Missense,Missense,4228,hasPKAStartLocation,2,212,PKAStartLocation,4
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,53,PKAStartLocation,34
Human_EPHB1-UniProt_Seq,Sequence,75,hasPrimaryName,1,Human_EPHB1-UniProt_Seq,Sequence,75
Human_EPHB1,Gene,13885,hasMutation,4,InsertionFrameshift,InsertionFrameshift,82
Missense,Missense,4228,hasPKAEndLocation,2,235,PKAEndLocation,4
Missense,Missense,4228,hasPKAEndLocation,2,270,PKAEndLocation,4
Missense,Missense,4228,hasPKAStartLocation,2,235,PKAStartLocation,4
Missense,Missense,4228,hasPKAStartLocation,2,270,PKAStartLocation,4
Nonsense,Nonsense,393,hasPKAEndLocation,2,191,PKAEndLocation,116
Nonsense,Nonsense,393,hasPKAEndLocation,2,67,PKAEndLocation,8
Missense,Missense,4228,hasPKAEndLocation,2,261,PKAEndLocation,10
Nonsense,Nonsense,393,hasPKAStartLocation,2,191,PKAStartLocation,116
Nonsense,Nonsense,393,hasPKAStartLocation,2,67,PKAStartLocation,8
Missense,Missense,4228,hasPKAStartLocation,2,261,PKAStartLocation,10
Human_EPHB1-Cosmic_Seq,Sequence,75,hasPrimaryName,1,Human_EPHB1-Cosmic_Seq,Sequence,75
CodingSilent,CodingSilent,1101,hasPKAEndLocation,2,239,PKAEndLocation,6
Missense,Missense,4228,hasPKAEndLocation,2,283,PKAEndLocation,4
CodingSilent,CodingSilent,1101,hasPKAStartLocation,2,239,PKAStartLocation,6
Missense,Missense,4228,hasPKAStartLocation,2,283,PKAStartLocation,4
Human_EPHB1,Gene,13885,,1,chromosomalPosition,,16
Human_EPHB1,Gene,13885,,4,hasCellularLocation,,56
hasCellularLocation,null,56,,2,Cell projection,,2
Human_EPHB1,Gene,13885,,1,hasFullName,,14
Human_EPHB1,Gene,13885,,7,hasOtherName,,88
hasOtherName,null,88,,1,EPHB1,,3
hasOtherName,null,88,,1,ELK,,2
hasOtherName,null,88,,1,EPHT2,,2
hasOtherName,null,88,,1,HEK6,,2
hasOtherName,null,88,,1,NET,,2
Human_EPHB1,Gene,13885,,1,hasPrimaryName,,14
hasPrimaryName,null,14,,1,EPHB1,,3
Human_EPHB1,Gene,13885,,1,hasTissueSpecificity,,10
Human_EPHB1,Gene,13885,,1,hasUniprotPrimaryName,,14
hasUniprotPrimaryName,null,14,,1,EPHB1,,3
Human_EPHB1,Gene,13885,,4,hasUniprotSynonymName,,30
hasUniprotSynonymName,null,30,,1,ELK,,2
hasUniprotSynonymName,null,30,,1,EPHT2,,2
hasUniprotSynonymName,null,30,,1,HEK6,,2
hasUniprotSynonymName,null,30,,1,NET,,2
Human_LRRK2,Gene,10530,hasMutation,406,Missense,Missense,4228
Human_LRRK2,Gene,10530,hasMutation,114,CodingSilent,CodingSilent,1101
Human_LRRK2,Gene,10530,hasMutation,43,OtherMutation,OtherMutation,406
Human_LRRK2,Gene,10530,hasMutation,48,Nonsense,Nonsense,393
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-NS_NS,Cancer,78
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_NS,Cancer,694
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_adenocarcinoma,Cancer,2859
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_ductal_carcinoma,Cancer,240
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_endometrioid_carcinoma,Cancer,536
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_luminal_NS_carcinoma,Cancer,50
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_renal_cell_carcinoma,Cancer,21
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_serous_carcinoma,Cancer,166
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_small_cell_carcinoma,Cancer,88
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-glioma_NS,Cancer,107
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-glioma_astrocytoma_Grade_IV,Cancer,233
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,Cancer,471
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-malignant_melanoma_NS,Cancer,750
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-malignant_melanoma_superficial_spreading,Cancer,46
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58
Human_LRRK2,Gene,10530,presentIn,7,Human,Organism,80
Human_LRRK2,Gene,10530,hasFunctionalDomain,5,Human_FunctionalDomain-Pkinase,FunctionalDomain,6
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-adenoma_NS,Cancer,68
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_NK-T_cell_lymphoma,Cancer,20
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_clear_cell_carcinoma,Cancer,32
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_acute_lymphoblastic_T_cell_leukaemia,Cancer,59
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-lymphoid_neoplasm_hairy_cell_leukaemia,Cancer,46
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-rhabdomyosarcoma_embryonal,Cancer,56
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-thymic_carcinoma_squamous_cell_carcinoma,Cancer,10
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_transitional_cell_carcinoma,Cancer,79
Cancer-thymic_carcinoma_squamous_cell_carcinoma,Cancer,10,hasHistologySubType,1,squamous_cell_carcinoma,HistologySubType,9
Missense,Missense,4228,hasPKAEndLocation,2,220,PKAEndLocation,6
Missense,Missense,4228,hasPKAStartLocation,2,220,PKAStartLocation,6
Cancer-thymic_carcinoma_squamous_cell_carcinoma,Cancer,10,hasPrimaryHistology,1,thymic_carcinoma,PrimaryHistology,4
Missense,Missense,4228,hasPKAEndLocation,2,262,PKAEndLocation,4
Missense,Missense,4228,hasPKAStartLocation,2,262,PKAStartLocation,4
Missense,Missense,4228,implicatedIn,1,Cancer-carcinoma_renal_cell_carcinoma,Cancer,21
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
Human_LRRK2,Gene,10530,hasMutation,15,DeletionFrameshift,DeletionFrameshift,225
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-mesothelioma_epithelial,Cancer,64
Human_LRRK2,Gene,10530,hasFunctionalDomain,5,Human_FunctionalDomain-LRR_8,FunctionalDomain,6
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoid-endocrine_tumour_typical,Cancer,31
Missense,Missense,4228,hasPKAEndLocation,1,111,PKAEndLocation,2
Missense,Missense,4228,hasPKAStartLocation,1,111,PKAStartLocation,2
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_renal_cell_carcinoma,Cancer,21
Missense,Missense,4228,hasPKAEndLocation,1,217,PKAEndLocation,2
Nonsense,Nonsense,393,hasPKAEndLocation,1,261,PKAEndLocation,10
Missense,Missense,4228,hasPKAStartLocation,1,217,PKAStartLocation,2
Nonsense,Nonsense,393,hasPKAStartLocation,1,261,PKAStartLocation,10
Human_LRRK2,Gene,10530,hasMutation,5,InsertionFrameshift,InsertionFrameshift,82
Missense,Missense,4228,hasPKAEndLocation,1,230,PKAEndLocation,2
Missense,Missense,4228,hasPKAEndLocation,1,206,PKAEndLocation,4
Missense,Missense,4228,hasPKAStartLocation,1,230,PKAStartLocation,2
Missense,Missense,4228,hasPKAStartLocation,1,206,PKAStartLocation,4
Missense,Missense,4228,implicatedIn,1,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_medullomyoblastoma,Cancer,10
Nonsense,Nonsense,393,implicatedIn,1,Cancer-lymphoid_neoplasm_NK-T_cell_lymphoma,Cancer,20
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-carcinoma_nasopharyngeal_carcinoma,Cancer,31
Missense,Missense,4228,hasPKAEndLocation,1,273,PKAEndLocation,2
Missense,Missense,4228,hasPKAStartLocation,1,273,PKAStartLocation,2
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-carcinoid-endocrine_tumour_typical,Cancer,31
Nonsense,Nonsense,393,implicatedIn,1,Cancer-carcinoma_nasopharyngeal_carcinoma,Cancer,31
Human_LRRK2-Kinbase_Seq,Sequence,75,hasPrimaryName,1,Human_LRRK2-Kinbase_Seq,Sequence,75
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-primitive_neuroectodermal_tumour-medulloblastoma_medullomyoblastoma,Cancer,10
Human_LRRK2,Gene,10530,associatedWith,6,Cancer-rhabdomyosarcoma_alveolar,Cancer,42
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,206,PKAEndLocation,4
Nonsense,Nonsense,393,hasPKAEndLocation,1,57,PKAEndLocation,10
CodingSilent,CodingSilent,1101,hasPKAEndLocation,1,142,PKAEndLocation,8
Nonsense,Nonsense,393,hasPKAEndLocation,1,263,PKAEndLocation,6
Nonsense,Nonsense,393,hasPKAResidue,1,S,PKAResidue,927
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,206,PKAStartLocation,4
Nonsense,Nonsense,393,hasPKAStartLocation,1,57,PKAStartLocation,10
CodingSilent,CodingSilent,1101,hasPKAStartLocation,1,142,PKAStartLocation,8
Nonsense,Nonsense,393,hasPKAStartLocation,1,263,PKAStartLocation,6
Cancer-primitive_neuroectodermal_tumour-medulloblastoma_medullomyoblastoma,Cancer,10,hasPrimaryHistology,1,primitive_neuroectodermal_tumour-medulloblastoma,PrimaryHistology,6
Human_LRRK2-Cosmic_Seq,Sequence,74,hasPrimaryName,1,Human_LRRK2-Cosmic_Seq,Sequence,74
Human_LRRK2-UniProt_Seq,Sequence,75,hasPrimaryName,1,Human_LRRK2-UniProt_Seq,Sequence,75
OtherMutation,OtherMutation,406,implicatedIn,1,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_LRRK2,Gene,10530,hasMutation,1,DeletionInframe,DeletionInframe,109
Human_LRRK2,Gene,10530,hasFunctionalFeature,6,Human_LRRK2-ModifiedResidue-0,ModifiedResidue,7
Human_LRRK2,Gene,10530,hasFunctionalDomain,5,Human_FunctionalDomain-COR,FunctionalDomain,6
Human_LRRK2,Gene,10530,hasFunctionalDomain,5,Human_FunctionalDomain-Roc,FunctionalDomain,6
Human_LRRK2-ModifiedResidue-0,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour_NS,Cancer,99
CodingSilent,CodingSilent,1101,implicatedIn,1,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
CodingSilent,CodingSilent,1101,implicatedIn,1,Cancer-thymic_carcinoma_squamous_cell_carcinoma,Cancer,10
Human_LRRK2,Gene,10530,,1,chromosomalPosition,,16
Human_LRRK2,Gene,10530,,6,hasCellularLocation,,56
Human_LRRK2,Gene,10530,,1,http://om.cs.uga.ed,,2
